"BusinessEntityID","PersonType","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","EmailPromotion","AdditionalContactInfo","Demographics","rowguid","ModifiedDate"
167,"EM",False,"","David","N","Johnson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C2C7021B-3209-45F7-8560-B3132595F9DA","2008-11-25"
168,"EM",False,"","Garrett","R","Young","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DA309209-A597-4D54-B717-D984B38975D1","2008-11-30"
181,"EM",False,"","Michael","T","Hines","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B7004365-FDD8-4FCD-85FB-53A759447180","2008-12-02"
187,"EM",False,"","Yvonne","S","McKay","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F3A901C1-4D9F-4666-8726-C2C51643A5D6","2008-12-02"
193,"EM",False,"","Alejandro","E","McGuel","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F38E101D-B360-4876-8E8F-07726E85AE5D","2008-11-29"
206,"EM",False,"","Stuart","V","Munson","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CE75C8B6-EAC8-4B18-96FA-8182AD7233CD","2008-11-25"
207,"EM",False,"","Greg","F","Alderson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F3A921DD-55EB-46EB-A94D-68F4B080A388","2008-11-25"
212,"EM",False,"","Peng","J","Wu","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","24B9C3C3-A06D-44FA-AA24-34DDD3ABF62C","2008-12-02"
235,"EM",False,"","Paula","M","Barreto de Mattos","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8E952C09-C7C4-4D51-A8CB-36C44C949A0B","2008-11-29"
265,"EM",False,"","Ashvini","R","Sharma","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","252A5641-6B19-4347-830F-E659BFC76AEF","2008-11-27"
