"BusinessEntityID","PersonType","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","EmailPromotion","AdditionalContactInfo","Demographics","rowguid","ModifiedDate"
62,"EM",False,"","John","T","Campbell","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F5A4CC1B-AEFA-46CA-8888-2CA1C6D4034B","2014-02-07"
70,"EM",False,"","David","J","Ortiz","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","60245B9F-EABD-48CF-9FA9-C5DD48BCB3DF","2008-12-08"
72,"EM",False,"","Steven","T","Selikoff","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7455FEFF-9238-4C29-819F-A4DF6508C0F8","2008-11-24"
73,"EM",False,"","Carole","M","Poland","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4EE4FAF4-9C85-4022-B07F-956F1C5595D5","2008-12-12"
74,"EM",False,"","Bjorn","M","Rettig","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","056617D9-E65F-41C7-98AF-9C14C4569652","2008-12-31"
78,"EM",False,"","Reuben","H","D'sa","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","AEBEAA5B-D861-4703-A959-6D0F6F4CDF74","2008-12-08"
86,"EM",False,"","Ryan","L","Cornelsen","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0E3F7512-87A6-4C0D-9E02-30919A75BF60","2008-12-29"
87,"EM",False,"","Cristian","K","Petculescu","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","45FE0378-ED23-4D24-A5F5-11B10B402980","2008-12-15"
93,"EM",False,"","Kok-Ho","T","Loh","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3E4AE757-8C3E-47CC-BC20-528CCF271E3D","2008-12-20"
94,"EM",False,"","Russell","","Hunter","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","288EF549-203C-439C-A6B2-32FD822327FF","2008-12-05"
95,"EM",False,"","Jim","H","Scardelis","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A45F89BB-9748-41F8-9FAA-A5D76DF4B029","2008-12-12"
99,"EM",False,"","Nuan","","Yu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","938FCD64-E06D-453C-9E70-BFE41753557B","2008-12-30"
100,"EM",False,"","Lolan","B","Song","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DCD41870-A67B-4D7F-B874-92C6854E1D0D","2009-01-05"
102,"EM",False,"","Zheng","W","Mu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","17D15AE1-FB50-4303-A509-24C6C553C17D","2008-11-26"
108,"EM",False,"","Jinghao","K","Liu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DD35EB13-6D4F-4C82-B33C-D693090722B6","2008-12-01"
109,"EM",False,"","Alice","O","Ciccu","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B5836E66-4251-4D4D-8F49-8E6D9E3C9D64","2008-11-30"
110,"EM",False,"","Jun","T","Cao","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","20BDFF3B-3561-482B-B02D-DA9B6183B6D9","2008-12-07"
111,"EM",False,"","Suroor","R","Fatima","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","62C97C5B-5CAB-42C6-813D-C0C75BBBFD7B","2008-12-10"
112,"EM",False,"","John","P","Evans","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FCFA001C-D5BC-455F-9124-21290B4A5304","2008-12-25"
113,"EM",False,"","Linda","K","Moschell","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1552D700-1E1C-4725-8074-D8D7D9A49B0E","2008-12-18"
121,"EM",False,"","Pilar","G","Ackerman","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","81F50324-D0B5-4EA5-8B20-F99D46572C76","2008-12-26"
122,"EM",False,"","Susan","W","Eaton","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","84C723AC-F07F-4299-89B1-FAABB9CA47FC","2008-11-30"
123,"EM",False,"","Vamsi","N","Kuppa","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","37154EFE-002F-4D85-A84B-A8B1FF714BC6","2008-11-30"
124,"EM",False,"","Kim","T","Ralls","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7AB39816-FF5A-4F3D-A3DC-88D906EC054F","2008-12-19"
127,"EM",False,"","David","P","Hamilton","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D6532F6D-A832-4266-B0F0-2F874F5A85BA","2008-12-27"
128,"EM",False,"","Paul","B","Komosinski","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E4145F40-88D2-43F4-A018-9BFB38D6D9FF","2008-11-27"
129,"EM",False,"","Gary","W","Yukish","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","09EA8640-ED99-4205-9433-078F1D81D221","2008-12-15"
133,"EM",False,"","Michael","L","Rothkugel","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","EE04F4CB-977A-48D0-ACB4-D89172FD5AE2","2009-01-03"
135,"EM",False,"","Ivo","William","Salmre","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DFA4B008-D83F-4828-AAC6-449E683909F5","2008-11-27"
146,"EM",False,"","Jian Shuo","","Wang","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","009EBB72-9173-4AA9-920E-B578F3C927DE","2008-11-30"
147,"EM",False,"","Sandra","","Reátegui Alayo","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B07FA8A6-A056-48AB-91F8-318C6C87B502","2008-12-19"
153,"EM",False,"","Hanying","P","Feng","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DDAAE515-0A69-4750-B6EE-7AC6629F55B8","2008-12-09"
154,"EM",False,"","Raymond","K","Sam","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","02717918-B884-41B9-87B3-A0F8C2939EC1","2008-12-16"
155,"EM",False,"","Fadi","K","Fakhouri","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3EF14439-76B4-4086-BE8D-0A03A6694425","2008-12-28"
156,"EM",False,"","Lane","M","Sacksteder","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8591375E-8ED1-49C8-89F3-52AED00C77F1","2009-01-04"
161,"EM",False,"","Kirk","J","Koenigsbauer","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","35A9A423-C54F-48C5-9527-CF1E93089D92","2008-12-08"
162,"EM",False,"","Laura","C","Steele","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5FF2682D-D7E7-48A3-9DEF-B60F0B8434FE","2008-12-27"
167,"EM",False,"","David","N","Johnson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C2C7021B-3209-45F7-8560-B3132595F9DA","2008-11-25"
168,"EM",False,"","Garrett","R","Young","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DA309209-A597-4D54-B717-D984B38975D1","2008-11-30"
169,"EM",False,"","Susan","A","Metters","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D8414490-CA5B-4517-BBE9-7FBF4D696771","2008-12-07"
170,"EM",False,"","George","Z","Li","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E9E65DEB-797B-4B49-B41C-81F1DC593BB9","2008-12-14"
171,"EM",False,"","David","A","Yalovsky","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4C1F3E85-AEED-4A7D-A4FE-EEDFB750E45D","2008-12-26"
181,"EM",False,"","Michael","T","Hines","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B7004365-FDD8-4FCD-85FB-53A759447180","2008-12-02"
182,"EM",False,"","Nitin","S","Mirchandani","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4BEF5E3D-5C17-4B16-AAC9-8E3611A4FFE5","2008-12-21"
187,"EM",False,"","Yvonne","S","McKay","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F3A901C1-4D9F-4666-8726-C2C51643A5D6","2008-12-02"
188,"EM",False,"","Douglas","B","Hite","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4CE168C6-28FF-454D-887E-8F96BB2FBA93","2008-12-20"
193,"EM",False,"","Alejandro","E","McGuel","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F38E101D-B360-4876-8E8F-07726E85AE5D","2008-11-29"
194,"EM",False,"","Fred","T","Northup","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E28C41D6-D9BA-455D-B91D-E3C9F7B535E2","2008-12-05"
195,"EM",False,"","Kevin","H","Liu","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","14AFAE63-9C86-4E23-B82E-5AAD4DBD1963","2008-12-10"
196,"EM",False,"","Shammi","G","Mohamed","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","923FDAEC-6DB1-42A7-9840-D9D335996596","2008-12-17"
197,"EM",False,"","Rajesh","M","Patel","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CCC3C607-1E9B-4E62-8064-0B89594472F3","2008-12-24"
198,"EM",False,"","Lorraine","O","Nay","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","35495D48-03AF-492F-BEE5-FDA7B3E61970","2008-12-28"
199,"EM",False,"","Paula","R","Nartker","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D6FF616B-A950-48D2-8CC0-0E7F5A9ECDA0","2009-01-05"
206,"EM",False,"","Stuart","V","Munson","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CE75C8B6-EAC8-4B18-96FA-8182AD7233CD","2008-11-25"
207,"EM",False,"","Greg","F","Alderson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F3A921DD-55EB-46EB-A94D-68F4B080A388","2008-11-25"
208,"EM",False,"","Scott","R","Gode","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1BECEC23-19F8-4B73-A404-12CCBCFAD66E","2009-01-01"
212,"EM",False,"","Peng","J","Wu","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","24B9C3C3-A06D-44FA-AA24-34DDD3ABF62C","2008-12-02"
216,"EM",False,"","Sean","P","Alexander","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","AA6F6C92-C6B0-4C05-B3A3-90887A88DE0F","2008-12-21"
