"BusinessEntityID","PersonType","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","EmailPromotion","AdditionalContactInfo","Demographics","rowguid","ModifiedDate"
30,"EM",False,"","Britta","L","Simon","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5090C9A8-E39E-4A4D-9133-14E7CF07998B","2009-01-22"
31,"EM",False,"","Margie","W","Shoop","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5EA8A3DA-7BEA-4ADC-85F5-C934E2033825","2008-12-28"
32,"EM",False,"","Rebecca","A","Laszlo","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","686BD5AF-6F30-4633-944B-3C1916CB4CA2","2008-12-22"
33,"EM",False,"","Annik","O","Stahl","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","BFA2BDC8-208A-447B-8A4E-72A215E9E134","2008-12-10"
34,"EM",False,"","Suchitra","O","Mohan","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7E239D8B-00BF-42D6-AC6B-4EA718DBC2B3","2009-02-09"
35,"EM",False,"","Brandon","G","Heidepriem","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4CC8EDC2-5502-4550-8089-9B3CC6006490","2009-02-01"
36,"EM",False,"","Jose","R","Lugo","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","54655E98-B81A-4041-8FA4-9349C018521F","2009-02-03"
37,"EM",False,"","Chris","O","Okelberry","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5B16CA18-703B-48E8-AB3E-CA158C854808","2009-02-28"
38,"EM",False,"","Kim","B","Abercrombie","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9A2163B3-2F4D-4F9A-91BD-07D326140F9C","2010-01-09"
40,"EM",False,"","JoLynn","M","Dobney","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E8E5C9DA-F808-4439-BF5C-B28236BB8467","2007-12-19"
41,"EM",False,"","Bryan","","Baker","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A32E8274-08DC-4596-AB1F-BA6263CBC676","2009-01-14"
42,"EM",False,"","James","D","Kramer","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F4F040E0-02A0-4905-B964-2E894D0F0B94","2008-12-20"
43,"EM",False,"","Nancy","A","Anderson","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0681C8F9-D2EC-47D9-9BD4-751B14EAED50","2008-12-26"
44,"EM",False,"","Simon","D","Rapier","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FF8EDBFC-A9A3-4C5D-8AFF-DF4D6F18DAFF","2008-12-01"
45,"EM",False,"","Thomas","R","Michaels","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","2CAF9ADC-7A33-48CF-B4B7-3C57D9DE39C4","2009-02-19"
46,"EM",False,"","Eugene","O","Kogan","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FB0068EA-49D4-4E82-9895-2680CF59385E","2009-02-01"
47,"EM",False,"","Andrew","R","Hill","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B6439F4F-E57D-4293-B0C8-8919591055A3","2009-02-15"
48,"EM",False,"","Ruth","Ann","Ellerbrock","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9BE35B50-2024-4785-9393-7C7AB8D9634D","2007-12-30"
49,"EM",False,"","Barry","K","Johnson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CB28BE2E-DE93-4409-BACE-DF6042D04815","2013-11-29"
50,"EM",False,"","Sidney","M","Higa","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A20BB9F5-3BBB-4AB6-9BFA-6AED32C30204","2008-01-26"
51,"EM",False,"","Jeffrey","L","Ford","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","293DF609-2FA3-4C00-A891-ACE08661FE70","2008-02-13"
52,"EM",False,"","Doris","M","Hartwig","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","075AB67F-BFBD-4433-B33E-C65B2C045B6B","2014-01-31"
53,"EM",False,"","Diane","R","Glimp","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9EA27F41-36BB-4456-A506-2B87C416FB0C","2008-03-21"
54,"EM",False,"","Bonnie","N","Kearney","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","AB066D28-404A-436E-A17A-789D7F2638D3","2009-12-25"
55,"EM",False,"","Taylor","R","Maxwell","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9F81714B-0C9C-43C3-8DF5-180CB0A42D40","2013-12-31"
56,"EM",False,"","Denise","H","Smith","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","77F4AC33-E165-49D7-BC6A-F3C2DC069C9B","2009-01-29"
57,"EM",False,"","Frank","T","Miller","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","05516FB2-586E-43F5-A87C-5E236F8DB8AD","2009-02-16"
58,"EM",False,"","Kendall","C","Keil","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CA8D648A-166B-4D61-9AE0-A0B1FFECFB1B","2008-11-28"
59,"EM",False,"","Bob","N","Hohman","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","6384295C-C932-47C0-8E97-71D94F83CD31","2008-12-17"
60,"EM",False,"","Pete","C","Male","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0AEB5713-8BB0-4B8D-BF81-777158E5FF09","2009-01-04"
61,"EM",False,"","Diane","H","Tibbott","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E054FFC1-258C-4DA4-B2C1-40E155F4C88B","2009-01-11"
62,"EM",False,"","John","T","Campbell","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F5A4CC1B-AEFA-46CA-8888-2CA1C6D4034B","2014-02-07"
66,"EM",False,"","Karan","R","Khanna","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","58C97993-7491-49EE-BFDD-CD80CE2C922A","2009-12-15"
67,"EM",False,"","Jay","G","Adams","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","2FE289A7-CE57-49E5-BE61-3E6580D22EA6","2009-02-26"
68,"EM",False,"","Charles","B","Fitzgerald","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1E7CD457-A854-4D68-ACFB-3D752EEBD231","2009-11-26"
69,"EM",False,"","Steve","F","Masters","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","85F55758-54C4-4048-ACBE-BD9515669122","2009-02-08"
70,"EM",False,"","David","J","Ortiz","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","60245B9F-EABD-48CF-9FA9-C5DD48BCB3DF","2008-12-08"
71,"EM",False,"","Michael","Sean","Ray","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CA42A0B4-C068-4C75-A8A3-DE8953760927","2009-02-08"
72,"EM",False,"","Steven","T","Selikoff","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7455FEFF-9238-4C29-819F-A4DF6508C0F8","2008-11-24"
73,"EM",False,"","Carole","M","Poland","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4EE4FAF4-9C85-4022-B07F-956F1C5595D5","2008-12-12"
74,"EM",False,"","Bjorn","M","Rettig","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","056617D9-E65F-41C7-98AF-9C14C4569652","2008-12-31"
75,"EM",False,"","Michiko","F","Osada","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","670CE5A5-2B86-4AD7-AEF5-DF2AAAC4A6AB","2009-01-19"
76,"EM",False,"","Carol","M","Philips","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7AC771B3-347A-49FA-9298-487B02FA359D","2009-02-05"
77,"EM",False,"","Merav","A","Netz","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F9427582-FD1B-45DE-922D-2C2C58CEA0F7","2009-02-24"
78,"EM",False,"","Reuben","H","D'sa","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","AEBEAA5B-D861-4703-A959-6D0F6F4CDF74","2008-12-08"
79,"EM",False,"","Eric","L","Brown","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D0EFAF3A-04DC-442F-9AA1-926C38105241","2010-01-17"
80,"EM",False,"","Sandeep","P","Kaliyath","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7E5B79F9-5B7A-41DC-850F-23B4764B5161","2010-01-10"
81,"EM",False,"","Mihail","U","Frintu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1062CA88-998C-472C-8BD5-9F3D4BC4D2FB","2009-12-22"
85,"EM",False,"","Brian","Richard","Goldstein","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","61CE0232-4144-48AE-BA3B-1D509505F106","2009-12-04"
86,"EM",False,"","Ryan","L","Cornelsen","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0E3F7512-87A6-4C0D-9E02-30919A75BF60","2008-12-29"
87,"EM",False,"","Cristian","K","Petculescu","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","45FE0378-ED23-4D24-A5F5-11B10B402980","2008-12-15"
88,"EM",False,"","Betsy","A","Stadick","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C214AB1E-A07E-4A62-9033-19DDE0DE1937","2009-12-11"
91,"EM",False,"","Kimberly","B","Zimmerman","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","67647D8C-C685-4704-81B7-AE1087CC2C6D","2010-01-05"
93,"EM",False,"","Kok-Ho","T","Loh","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3E4AE757-8C3E-47CC-BC20-528CCF271E3D","2008-12-20"
94,"EM",False,"","Russell","","Hunter","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","288EF549-203C-439C-A6B2-32FD822327FF","2008-12-05"
95,"EM",False,"","Jim","H","Scardelis","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A45F89BB-9748-41F8-9FAA-A5D76DF4B029","2008-12-12"
96,"EM",False,"","Elizabeth","I","Keyser","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CB9A2A0C-68E5-475B-9D6D-EBD548FE5B9C","2009-02-23"
97,"EM",False,"","Mandar","H","Samant","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","907AE318-9FF7-4B56-B52B-5FDCA7BF8A62","2009-02-03"
98,"EM",False,"","Sameer","A","Tejani","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F19BE575-4A2E-413D-9BE9-0AF4B75C6FCD","2009-02-04"
99,"EM",False,"","Nuan","","Yu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","938FCD64-E06D-453C-9E70-BFE41753557B","2008-12-30"
100,"EM",False,"","Lolan","B","Song","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DCD41870-A67B-4D7F-B874-92C6854E1D0D","2009-01-05"
101,"EM",False,"","Houman","N","Pournasseh","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","14E39720-994D-42C0-A26D-7877BB264FF5","2009-01-18"
102,"EM",False,"","Zheng","W","Mu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","17D15AE1-FB50-4303-A509-24C6C553C17D","2008-11-26"
103,"EM",False,"","Ebru","N","Ersan","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","64A9674E-9625-4EF2-8F4D-357390735C08","2009-11-29"
104,"EM",False,"","Mary","R","Baker","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9E450675-B7F1-47C1-BB64-95E998B57ED4","2009-12-18"
105,"EM",False,"","Kevin","M","Homer","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1D1C9D2A-EA15-409C-8E32-8F5C6F8F286A","2009-12-18"
108,"EM",False,"","Jinghao","K","Liu","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DD35EB13-6D4F-4C82-B33C-D693090722B6","2008-12-01"
